Result_ID,Result,Query_ID,Query_Natural_Language,"Worker_Assessment(Popular result=1, Unpopular result=2)"
"12134, 12144, 12154, 12164, 12174, 12184, 12194, 12204, 12214",Mobile_Web_Server  programmingLanguage  C++ Mobile_Web_Server  programmingLanguage  Java_(programming_language) ,37,Give me the name of a software that has been written in both JAVA and C++ programming languages ?,2
"12134, 12144, 12154, 12164, 12174, 12184, 12194, 12204, 12214",Mobile_Web_Server  programmingLanguage  C++ Mobile_Web_Server  programmingLanguage  Java_(programming_language) ,37,Give me the name of a software that has been written in both JAVA and C++ programming languages ?,1
"12134, 12144, 12154, 12164, 12174, 12184, 12194, 12204, 12214",Mobile_Web_Server  programmingLanguage  C++ Mobile_Web_Server  programmingLanguage  Java_(programming_language) ,37,Give me the name of a software that has been written in both JAVA and C++ programming languages ?,1
"12134, 12144, 12154, 12164, 12174, 12184, 12194, 12204, 12214",Mobile_Web_Server  programmingLanguage  C++ Mobile_Web_Server  programmingLanguage  Java_(programming_language) ,37,Give me the name of a software that has been written in both JAVA and C++ programming languages ?,1
"14848, 14858",Boxer_from_Shantung  starring  David_Chiang Boxer_from_Shantung  director  Chang_Cheh David_Chiang  award  Blood_Brothers_(1973_film) Chang_Cheh  award  Asia_Pacific_Film_Festival ,30,"Give me the name of a film, where its director is an award-winning director, and its star is an award-winning actor?",2
"14848, 14858",Boxer_from_Shantung  starring  David_Chiang Boxer_from_Shantung  director  Chang_Cheh David_Chiang  award  Blood_Brothers_(1973_film) Chang_Cheh  award  Asia_Pacific_Film_Festival ,30,"Give me the name of a film, where its director is an award-winning director, and its star is an award-winning actor?",1
"14848, 14858",Boxer_from_Shantung  starring  David_Chiang Boxer_from_Shantung  director  Chang_Cheh David_Chiang  award  Blood_Brothers_(1973_film) Chang_Cheh  award  Asia_Pacific_Film_Festival ,30,"Give me the name of a film, where its director is an award-winning director, and its star is an award-winning actor?",2
"14848, 14858",Boxer_from_Shantung  starring  David_Chiang Boxer_from_Shantung  director  Chang_Cheh David_Chiang  award  Blood_Brothers_(1973_film) Chang_Cheh  award  Asia_Pacific_Film_Festival ,30,"Give me the name of a film, where its director is an award-winning director, and its star is an award-winning actor?",2
"14848, 14858",Boxer_from_Shantung  starring  David_Chiang Boxer_from_Shantung  director  Chang_Cheh David_Chiang  award  Blood_Brothers_(1973_film) Chang_Cheh  award  Asia_Pacific_Film_Festival ,30,"Give me the name of a film, where its director is an award-winning director, and its star is an award-winning actor?",1
"33576, 33587, 33598, 33606, 33617",Jay_&_Silent_Bob's_Super_Groovy_Cartoon_Movie  starring  Neil_Gaiman Fellini:_I'm_a_Born_Liar  starring  Italo_Calvino Neil_Gaiman  influencedBy  Jorge_Luis_Borges Italo_Calvino  influencedBy  Jorge_Luis_Borges ,896,Give me the name of two actors who are influenced by the same person ? ,2
"33576, 33587, 33598, 33606, 33617",Jay_&_Silent_Bob's_Super_Groovy_Cartoon_Movie  starring  Neil_Gaiman Fellini:_I'm_a_Born_Liar  starring  Italo_Calvino Neil_Gaiman  influencedBy  Jorge_Luis_Borges Italo_Calvino  influencedBy  Jorge_Luis_Borges ,896,Give me the name of two actors who are influenced by the same person ? ,2
"33576, 33587, 33598, 33606, 33617",Jay_&_Silent_Bob's_Super_Groovy_Cartoon_Movie  starring  Neil_Gaiman Fellini:_I'm_a_Born_Liar  starring  Italo_Calvino Neil_Gaiman  influencedBy  Jorge_Luis_Borges Italo_Calvino  influencedBy  Jorge_Luis_Borges ,896,Give me the name of two actors who are influenced by the same person ? ,1
"33576, 33587, 33598, 33606, 33617",Jay_&_Silent_Bob's_Super_Groovy_Cartoon_Movie  starring  Neil_Gaiman Fellini:_I'm_a_Born_Liar  starring  Italo_Calvino Neil_Gaiman  influencedBy  Jorge_Luis_Borges Italo_Calvino  influencedBy  Jorge_Luis_Borges ,896,Give me the name of two actors who are influenced by the same person ? ,2
"33576, 33587, 33598, 33606, 33617",Jay_&_Silent_Bob's_Super_Groovy_Cartoon_Movie  starring  Neil_Gaiman Fellini:_I'm_a_Born_Liar  starring  Italo_Calvino Neil_Gaiman  influencedBy  Jorge_Luis_Borges Italo_Calvino  influencedBy  Jorge_Luis_Borges ,896,Give me the name of two actors who are influenced by the same person ? ,2
"33576, 33587, 33598, 33606, 33617",Jay_&_Silent_Bob's_Super_Groovy_Cartoon_Movie  starring  Neil_Gaiman Fellini:_I'm_a_Born_Liar  starring  Italo_Calvino Neil_Gaiman  influencedBy  Jorge_Luis_Borges Italo_Calvino  influencedBy  Jorge_Luis_Borges ,896,Give me the name of two actors who are influenced by the same person ? ,2
"17820, 17830, 17860, 18000, 17840, 17850, 17870, 17880, 17890, 17900, 17910, 17920, 17930, 17940, 17950, 17960, 17970, 17980, 17990, 18010, 18020, 18030, 18040, 18050, 18060, 18070, 18080, 18090",Jerry_Ahern  occupation  Novelist Jerry_Ahern  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,2
"17820, 17830, 17860, 18000, 17840, 17850, 17870, 17880, 17890, 17900, 17910, 17920, 17930, 17940, 17950, 17960, 17970, 17980, 17990, 18010, 18020, 18030, 18040, 18050, 18060, 18070, 18080, 18090",Jerry_Ahern  occupation  Novelist Jerry_Ahern  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,2
"17820, 17830, 17860, 18000, 17840, 17850, 17870, 17880, 17890, 17900, 17910, 17920, 17930, 17940, 17950, 17960, 17970, 17980, 17990, 18010, 18020, 18030, 18040, 18050, 18060, 18070, 18080, 18090",Jerry_Ahern  occupation  Novelist Jerry_Ahern  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,2
"17820, 17830, 17860, 18000, 17840, 17850, 17870, 17880, 17890, 17900, 17910, 17920, 17930, 17940, 17950, 17960, 17970, 17980, 17990, 18010, 18020, 18030, 18040, 18050, 18060, 18070, 18080, 18090",Jerry_Ahern  occupation  Novelist Jerry_Ahern  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,2
"17820, 17830, 17860, 18000, 17840, 17850, 17870, 17880, 17890, 17900, 17910, 17920, 17930, 17940, 17950, 17960, 17970, 17980, 17990, 18010, 18020, 18030, 18040, 18050, 18060, 18070, 18080, 18090",Jerry_Ahern  occupation  Novelist Jerry_Ahern  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,2
"17820, 17830, 17860, 18000, 17840, 17850, 17870, 17880, 17890, 17900, 17910, 17920, 17930, 17940, 17950, 17960, 17970, 17980, 17990, 18010, 18020, 18030, 18040, 18050, 18060, 18070, 18080, 18090",Jerry_Ahern  occupation  Novelist Jerry_Ahern  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,2
"17820, 17830, 17860, 18000, 17840, 17850, 17870, 17880, 17890, 17900, 17910, 17920, 17930, 17940, 17950, 17960, 17970, 17980, 17990, 18010, 18020, 18030, 18040, 18050, 18060, 18070, 18080, 18090",Jerry_Ahern  occupation  Novelist Jerry_Ahern  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,2
"17820, 17830, 17860, 18000, 17840, 17850, 17870, 17880, 17890, 17900, 17910, 17920, 17930, 17940, 17950, 17960, 17970, 17980, 17990, 18010, 18020, 18030, 18040, 18050, 18060, 18070, 18080, 18090",Jerry_Ahern  occupation  Novelist Jerry_Ahern  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,2
"37417, 37427, 37407, 37441",The_League_of_Extraordinary_Gentlemen_(film)  producer  Sean_Connery The_League_of_Extraordinary_Gentlemen_(film)  producer  Sean_Connery Sean_Connery  birthPlace  Scotland Sean_Connery  birthPlace  Scotland Scotland  largestCity  Glasgow Scotland  capital  Edinburgh ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
"37417, 37427, 37407, 37441",The_League_of_Extraordinary_Gentlemen_(film)  producer  Sean_Connery The_League_of_Extraordinary_Gentlemen_(film)  producer  Sean_Connery Sean_Connery  birthPlace  Scotland Sean_Connery  birthPlace  Scotland Scotland  largestCity  Glasgow Scotland  capital  Edinburgh ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
"37417, 37427, 37407, 37441",The_League_of_Extraordinary_Gentlemen_(film)  producer  Sean_Connery The_League_of_Extraordinary_Gentlemen_(film)  producer  Sean_Connery Sean_Connery  birthPlace  Scotland Sean_Connery  birthPlace  Scotland Scotland  largestCity  Glasgow Scotland  capital  Edinburgh ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
"37417, 37427, 37407, 37441",The_League_of_Extraordinary_Gentlemen_(film)  producer  Sean_Connery The_League_of_Extraordinary_Gentlemen_(film)  producer  Sean_Connery Sean_Connery  birthPlace  Scotland Sean_Connery  birthPlace  Scotland Scotland  largestCity  Glasgow Scotland  capital  Edinburgh ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
"37417, 37427, 37407, 37441",The_League_of_Extraordinary_Gentlemen_(film)  producer  Sean_Connery The_League_of_Extraordinary_Gentlemen_(film)  producer  Sean_Connery Sean_Connery  birthPlace  Scotland Sean_Connery  birthPlace  Scotland Scotland  largestCity  Glasgow Scotland  capital  Edinburgh ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
"38428, 38438, 38448, 38458, 38468, 38478, 38488, 38499, 38509",Isaiah_Wilkerson  position  Shooting_guard Isaiah_Wilkerson  birthPlace  New_York Isaiah_Wilkerson  weight  97524.0 htt//www.w3.org/2001/XMLSchema#double Isaiah_Wilkerson  height  1.905 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",2
"38428, 38438, 38448, 38458, 38468, 38478, 38488, 38499, 38509",Isaiah_Wilkerson  position  Shooting_guard Isaiah_Wilkerson  birthPlace  New_York Isaiah_Wilkerson  weight  97524.0 htt//www.w3.org/2001/XMLSchema#double Isaiah_Wilkerson  height  1.905 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",2
"38428, 38438, 38448, 38458, 38468, 38478, 38488, 38499, 38509",Isaiah_Wilkerson  position  Shooting_guard Isaiah_Wilkerson  birthPlace  New_York Isaiah_Wilkerson  weight  97524.0 htt//www.w3.org/2001/XMLSchema#double Isaiah_Wilkerson  height  1.905 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",2
"38428, 38438, 38448, 38458, 38468, 38478, 38488, 38499, 38509",Isaiah_Wilkerson  position  Shooting_guard Isaiah_Wilkerson  birthPlace  New_York Isaiah_Wilkerson  weight  97524.0 htt//www.w3.org/2001/XMLSchema#double Isaiah_Wilkerson  height  1.905 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",2
"38428, 38438, 38448, 38458, 38468, 38478, 38488, 38499, 38509",Isaiah_Wilkerson  position  Shooting_guard Isaiah_Wilkerson  birthPlace  New_York Isaiah_Wilkerson  weight  97524.0 htt//www.w3.org/2001/XMLSchema#double Isaiah_Wilkerson  height  1.905 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",2
"38428, 38438, 38448, 38458, 38468, 38478, 38488, 38499, 38509",Isaiah_Wilkerson  position  Shooting_guard Isaiah_Wilkerson  birthPlace  New_York Isaiah_Wilkerson  weight  97524.0 htt//www.w3.org/2001/XMLSchema#double Isaiah_Wilkerson  height  1.905 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",2
"38428, 38438, 38448, 38458, 38468, 38478, 38488, 38499, 38509",Isaiah_Wilkerson  position  Shooting_guard Isaiah_Wilkerson  birthPlace  New_York Isaiah_Wilkerson  weight  97524.0 htt//www.w3.org/2001/XMLSchema#double Isaiah_Wilkerson  height  1.905 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",2
"46353, 46388, 46393, 46443, 46403, 46413, 46423, 46433, 46478, 46484, 46493, 46503, 46513, 46523, 46533, 46549, 46559, 46569, 46579, 46589, 46599, 46607, 46623, 46614",Fun_and_Fancy_Free  director  Hamilton_Luske Fun_and_Fancy_Free  starring  Walt_Disney Walt_Disney  hometown  Chicago ,909,"Give me the name of a movie that is starred by an actor who was born in Chicago, and the name of the movie's director ? ",2
"46353, 46388, 46393, 46443, 46403, 46413, 46423, 46433, 46478, 46484, 46493, 46503, 46513, 46523, 46533, 46549, 46559, 46569, 46579, 46589, 46599, 46607, 46623, 46614",Fun_and_Fancy_Free  director  Hamilton_Luske Fun_and_Fancy_Free  starring  Walt_Disney Walt_Disney  hometown  Chicago ,909,"Give me the name of a movie that is starred by an actor who was born in Chicago, and the name of the movie's director ? ",2
"46353, 46388, 46393, 46443, 46403, 46413, 46423, 46433, 46478, 46484, 46493, 46503, 46513, 46523, 46533, 46549, 46559, 46569, 46579, 46589, 46599, 46607, 46623, 46614",Fun_and_Fancy_Free  director  Hamilton_Luske Fun_and_Fancy_Free  starring  Walt_Disney Walt_Disney  hometown  Chicago ,909,"Give me the name of a movie that is starred by an actor who was born in Chicago, and the name of the movie's director ? ",1
"46353, 46388, 46393, 46443, 46403, 46413, 46423, 46433, 46478, 46484, 46493, 46503, 46513, 46523, 46533, 46549, 46559, 46569, 46579, 46589, 46599, 46607, 46623, 46614",Fun_and_Fancy_Free  director  Hamilton_Luske Fun_and_Fancy_Free  starring  Walt_Disney Walt_Disney  hometown  Chicago ,909,"Give me the name of a movie that is starred by an actor who was born in Chicago, and the name of the movie's director ? ",1
"46353, 46388, 46393, 46443, 46403, 46413, 46423, 46433, 46478, 46484, 46493, 46503, 46513, 46523, 46533, 46549, 46559, 46569, 46579, 46589, 46599, 46607, 46623, 46614",Fun_and_Fancy_Free  director  Hamilton_Luske Fun_and_Fancy_Free  starring  Walt_Disney Walt_Disney  hometown  Chicago ,909,"Give me the name of a movie that is starred by an actor who was born in Chicago, and the name of the movie's director ? ",2
"45377, 45276, 45238, 45266, 45286, 45296, 45306, 45317, 45327, 45367, 45386, 45397, 45407, 45417",Jackie_Autry  spouse  Gene_Autry Jackie_Autry  birthPlace  United_States Gene_Autry  birthPlace  United_States ,898,Give me the name two married people who were born in the same place ? ,1
"45377, 45276, 45238, 45266, 45286, 45296, 45306, 45317, 45327, 45367, 45386, 45397, 45407, 45417",Jackie_Autry  spouse  Gene_Autry Jackie_Autry  birthPlace  United_States Gene_Autry  birthPlace  United_States ,898,Give me the name two married people who were born in the same place ? ,1
"45377, 45276, 45238, 45266, 45286, 45296, 45306, 45317, 45327, 45367, 45386, 45397, 45407, 45417",Jackie_Autry  spouse  Gene_Autry Jackie_Autry  birthPlace  United_States Gene_Autry  birthPlace  United_States ,898,Give me the name two married people who were born in the same place ? ,2
